genes	slow-kidney	slow-kidney.1	slow-kidney.2	slow-kidney.3	slow-kidney.4	slow-kidney.5	slow-kidney.6	slow-kidney.7	slow-kidney.8	slow-kidney.9	slow-kidney.10	slow-kidney.11
LOC107052312	0	0.262786984894182	0	0	0	0	0	0	0.592104808360214	0	0.590124037794503	0
AMER1	16.4926452974026	11.562627335344	11.7739645264526	11.4046470033056	9.00785288981076	5.05768382857261	16.2395057704768	8.81354259037885	7.10525770032257	11.4688059226204	7.96667451022579	7.09979988366187
TPST1	21.6465969528409	26.2786984894182	7.5689771955767	12.6051361615483	13.5117793347161	7.94778887347124	28.3289156218318	13.3394158124653	8.58551972122311	27.3299204964572	9.44198460471205	11.0046898196759
TMEM203	44.9424584354221	32.3227991419844	8.40997466175189	5.10207892253145	16.6645278461499	10.8378939183699	19.4874069245722	6.1933001986446	21.3157731009677	22.9376118452409	7.08148845353403	6.74480988947878
ENS-1	0	0	0	0	0	0	0.180438953005298	0	0	0	0	0.709979988366187
LOC121111296	7.42169038383118	19.4462368821695	9.53130461665214	8.40342410769886	12.6109940457351	3.61263130612329	7.75887497922781	22.8675699642262	1.18420961672043	16.3491488684164	5.60617835904778	3.90488993601403
ATG13	2.68005486082792	3.67901778851855	3.92465484215088	3.60146747472808	3.37794483367904	4.33515756734795	1.44351162404238	3.81126166070437	3.84868125434139	2.44017147289796	4.13086826456152	3.19490994764784
LOC124417453	0	1.57672190936509	0	0	0	0	0	0	0	1.46410288373878	0	0
GLRA1	0	0.525573969788365	0.840997466175189	0.300122289560673	0.225196322245269	0.722526261224658	0.721755812021191	0.714611561382069	0.592104808360214	0.732051441869389	0.295062018897251	1.41995997673237
AVPR1B	0.206158066217533	0	0	0.600244579121347	0.450392644490538	0.722526261224658	0.180438953005298	0.238203853794023	0.296052404180107	0	0.295062018897251	0.709979988366187
LOC107048990	18.5542259595779	16.5555800483335	12.8952944813529	14.705992188473	17.3401168128857	13.7279989632685	24.9005755147311	13.3394158124653	9.47367693376343	17.0812003102858	14.7531009448626	18.814469691704
CLDN15	0.618474198652598	1.05114793957673	0.840997466175189	0	1.12598161122635	2.16757878367397	0.541316859015893	0.238203853794023	0.888157212540322	0.488034294579593	1.77037211338351	1.06496998254928
HEBP2	0.412316132435065	0.788360954682547	1.96232742107544	1.50061144780337	1.57637425571688	4.33515756734795	1.44351162404238	1.90563083035218	1.18420961672043	0.732051441869389	1.77037211338351	2.12993996509856
TMEM87B	38.7577164488961	41.783130598175	35.3218935793579	27.611250639582	27.9243439584134	28.9010504489863	38.9748138491443	34.0631510925453	27.8289259929301	39.530777860947	26.5555817007526	36.2089794066756
SMARCD2	62.0535779314773	68.5874030573816	70.6437871587159	86.1350971039133	68.6848782848071	56.3570483755233	62.9731945988489	74.0813985299412	56.8420616025806	67.8367669465634	51.3407912881217	75.2578787668159
HDDC2	136.064323703572	139.277101993917	101.200028429748	163.866770100128	123.407584590407	75.8652574285891	160.229790268704	122.674984703922	152.170935748575	141.529945428082	139.5643349384	79.8727486911961
LOC101751659	66.7952134544806	48.3528052205296	50.7401804592364	58.2237241747707	76.7919458856368	60.6922059428713	142.36633392118	105.047899523164	65.1315289196236	56.1239438766532	61.077837911731	71.3529888308018
LOC124417232	0	0	0	0	0	0	0	0	0.592104808360214	0	0	0.354989994183094
GNLY	496.016307319384	367.901778851855	756.33705458022	578.635774272978	811.832741694195	2862.6490469721	741.243218945763	691.505787564049	711.709979648978	387.255212748907	1248.70246397317	495.921021873782
RASA4B	3.71084519191559	6.30688763746038	9.53130461665214	13.2053807406696	5.855104378377	10.8378939183699	6.67624126119602	3.0966500993223	7.69736250868279	4.63632579850613	2.65555817007526	5.6798399069295
LOC107052279	2.47389679461039	4.4673787432011	1.96232742107544	6.30256808077414	2.70235586694323	0	3.96965696611655	0.714611561382069	1.48026202090054	2.19615432560817	2.06543413228076	1.41995997673237
LOC415852	5.56626778787338	4.20459175830692	2.80332488725063	1.80073373736404	3.37794483367904	5.78021008979726	3.60877906010596	5.00228092967448	2.36841923344086	5.61239438766532	4.13086826456152	1.41995997673237
SLC32A1	0.206158066217533	0.525573969788365	0.280332488725063	0.90036686868202	0.900785288981076	2.89010504489863	0.180438953005298	0.714611561382069	0.592104808360214	0.488034294579593	1.47531009448626	1.06496998254928
CAPZB	128.024159121088	140.591036918388	148.015554046833	128.452339931968	120.480032401219	120.661885624518	181.88246462934	139.825662177091	92.0722977000133	126.156865148825	115.369249388825	133.831227807026
SEC14L2	15.87417109875	13.6649232144975	10.6526345715524	7.50305723901684	11.4850124345087	12.2829464408192	13.1720435693867	10.9573772745251	14.2105154006451	18.7893203413143	7.37655047243129	11.7146698080421
NT5M	12.1633259068344	14.9788581389684	25.5102564739807	19.2078265318831	22.9700248690174	22.3983140979644	7.75887497922781	29.7754817242529	11.2499913588441	17.3252174575755	22.1296514172939	22.0093796393518
CD1C	1.2369483973052	0.262786984894182	0	0.90036686868202	0.900785288981076	1.44505252244932	0	0.238203853794023	0.296052404180107	0.244017147289796	0.590124037794503	0.354989994183094
HOMER1	4.74163552300325	0.262786984894182	0	1.50061144780337	0.675588966735807	0	0	0.238203853794023	0.296052404180107	0.732051441869389	0.590124037794503	0.709979988366187
MPEG1	38.1392422502435	35.7390299456088	102.041025895923	66.0269037033482	70.261252540524	259.386927779652	95.6326450928078	45.4969360746584	36.4144457141532	37.0906063880491	99.4359003683737	62.8332289704076
JAG1	179.563675675471	211.280735854923	198.475402017345	232.894896699083	163.942922594556	137.279989632685	144.170723451233	208.666575923564	222.631407943441	313.806051414678	191.200188245419	221.51375637025
NUDT7	145.959910882013	119.830865111747	162.312510971811	133.5544188545	222.719162700571	83.8130463020603	126.307267103708	120.054742312188	171.414342020282	157.147042854629	184.413761810782	218.673836416786
DPY30	70.0937425139611	73.5803557703711	36.7235560229833	53.1216452522392	74.0895900186935	40.4614706285808	94.1891334687655	42.6384898291301	45.2960178395564	67.5927497992736	59.897589836142	46.5036892379853
LOC107055460	0	0.262786984894182	0	0	0	0.722526261224658	1.26307267103708	0.714611561382069	0.592104808360214	0	1.47531009448626	7.09979988366187
LOC112532528	0	0	0.280332488725063	0	0	0	0.180438953005298	0	5.03289087106182	0	0	1.06496998254928
SNX30	13.1941162379221	14.9788581389684	12.6149619926278	18.3074596632011	10.1338345010371	15.8955777469425	10.6458982273126	13.1012119586713	14.8026202090054	12.4448745117796	12.0975427747873	10.2947098313097
DCP1A	8.04016458248377	9.98590542597893	4.20498733087595	6.00244579121347	4.27873012266011	5.05768382857261	14.9764330994397	6.90791176002667	6.51315289196236	9.51666874430206	7.08148845353403	3.54989994183094
LOC124417425	10.1017452446591	12.3509882900266	2.2426599098005	12.0048915824269	4.72912276715065	4.33515756734795	5.05229068414834	14.7686389352294	3.55262885016129	9.02863444972247	6.49136441573953	3.19490994764784
CLTCL1	14.6372227014448	14.45328416918	29.9955762935817	27.611250639582	27.4739513139228	23.1208403591891	12.4502877573655	27.1552393325186	19.5394586758871	22.2055604033715	24.4901475684719	30.8841294939292
SLC2A11L4	8.04016458248377	20.234597836852	10.0919695941023	9.0036686868202	14.6377609459425	13.0054727020438	30.8550609639059	11.9101926897011	7.99341491286289	6.34444582953471	10.6222326803011	18.4594796975209
LOC121113440	0	0	0	0	0	0	0.180438953005298	0.714611561382069	0	0	0	0.354989994183094
MAN2A2	9.27711297978897	11.562627335344	11.2132995490025	10.5042801346236	10.5842271455276	12.2829464408192	11.1872150863285	14.7686389352294	8.289467317043	13.6649602482286	18.8839692094241	8.87474985457734
TSN	37.5207680515909	34.1623080362437	50.4598479705113	39.9162645115696	42.3369085821106	47.6867332408274	51.0642237004993	55.7397017878014	29.0131356096505	34.4064177678613	34.5222562109784	41.533829319422
RND2	0.206158066217533	0	0.280332488725063	0.90036686868202	0.675588966735807	2.16757878367397	1.08263371803179	0.714611561382069	0.592104808360214	1.46410288373878	2.06543413228076	0.709979988366187
SYNPO	3.09237099326299	1.05114793957673	0.840997466175189	3.30134518516741	2.02676690020742	2.89010504489863	0.902194765026489	3.33485395311632	2.66447163762096	2.68418862018776	0.885186056691754	1.41995997673237
LOC107056139	12.5756420392695	13.4021362296033	4.20498733087595	5.7023235016528	5.62990805613173	9.39284139592055	6.13492440218013	5.71689249105655	3.84868125434139	4.14829150392654	11.2123567180956	4.96985991856331
PYROXD2	155.649339994237	173.964983999949	145.492561648308	145.559310436927	158.763407182915	130.777253281663	189.460900655563	145.780758521942	127.302533797446	83.4538643731104	108.287760935291	132.411267830294
MRPL30	50.9210423557306	39.4180477341274	57.1878276999129	43.5177319862976	54.2723136611098	54.911995853074	45.4706161573351	55.5014979340074	28.4210308012903	44.6551379540327	51.635853307019	57.8633690518443
MOB3B	11.3386936419643	9.19754447129638	6.72797972940151	1.80073373736404	6.30549702286753	9.39284139592055	5.23272963715364	5.95509634485057	11.5460437630242	10.9807716280408	5.01605432125327	2.48492995928166
EME2	12.781800105487	7.62082256193129	10.9329670602775	7.50305723901684	5.40471173388646	7.94778887347124	5.77404649616953	6.66970790623264	15.0986726131855	11.2247887753306	5.90124037794503	4.96985991856331
CHFR	62.4658940639124	64.3828112990747	55.5058327675625	71.4291049154403	51.1195651496761	65.7498897714439	49.4402731234516	54.0722748112432	62.4670572820026	92.7265159701226	84.0926753857167	47.9236492147176
FAF1	60.4043134017371	74.894290694842	88.865398925845	90.036686868202	92.3304921205603	56.3570483755233	79.5735782753363	90.2792605879347	82.5986207662499	61.0042868224491	69.3395744408541	132.056277836111
CCDC69	1.2369483973052	0.788360954682547	0.280332488725063	0.600244579121347	0.450392644490538	2.16757878367397	0.902194765026489	0.952815415176092	0	1.22008573644898	1.18024807558901	0.709979988366187
NOB1	18.5542259595779	18.3950889425928	9.53130461665214	11.1045247137449	8.33226392307496	13.0054727020438	15.5177499584556	13.1012119586713	18.6513014633468	13.6649602482286	13.8679148881708	6.03482990111259
APOBEC2	3.29852905948052	3.94180477341274	5.60664977450126	10.5042801346236	19.3668837130931	40.4614706285808	5.05229068414834	6.43150405243862	3.84868125434139	3.90427435663674	12.6876668125818	15.6195597440561
ARID1B	16.4926452974026	12.8765622598149	43.1712032636597	24.6100277439752	31.5274851143377	30.3461029714356	10.8263371803179	44.0677129518943	24.5723495469489	16.3491488684164	22.4247134361911	31.9490994764784
NEO1	3.29852905948052	6.30688763746038	12.6149619926278	6.60269037033482	3.82833747816957	5.05768382857261	3.42834010710066	10.004561859349	10.953938954664	6.5884629768245	4.72099230235602	10.2947098313097
PPP1R3B	9.68942911222404	9.72311844108475	14.2969569249782	11.4046470033056	13.9621719792067	14.4505252244932	12.8111656633761	11.9101926897011	10.0657817421236	10.736754480751	15.6382870015543	8.16476986621116
ITPA	15.461854966315	13.9277101993917	20.7446041656547	11.4046470033056	9.23304921205603	17.3406302693918	19.1265290185616	7.38431946761471	8.88157212540322	12.2008573644898	5.31111634015053	17.7494997091547
CREBBP	1.03079033108766	2.89065683383601	1.96232742107544	3.30134518516741	3.15274851143377	0	2.34570638906887	3.81126166070437	4.1447336585215	0.976068589159186	5.60617835904778	7.80977987202806
IGSF6	0.412316132435065	0.262786984894182	0.280332488725063	0.600244579121347	0	7.22526261224658	1.26307267103708	0	0	0.488034294579593	0.590124037794503	0.354989994183094
BTBD8	0.824632264870131	0.262786984894182	0.280332488725063	0.600244579121347	0.450392644490538	0	0.180438953005298	0	0	1.22008573644898	0.295062018897251	0
PRAM1	1.2369483973052	1.31393492447091	1.68199493235038	1.80073373736404	0.900785288981076	2.89010504489863	1.44351162404238	1.42922312276414	0.592104808360214	1.22008573644898	1.18024807558901	0.709979988366187
LOC121110032	1.44310646352273	0	0	0.300122289560673	0.225196322245269	0	0	0	0.296052404180107	2.92820576747756	0	0.354989994183094
SCHIP1	16.4926452974026	9.19754447129638	14.0166244362532	18.0073373736404	24.9967917692249	36.8488393224576	13.1720435693867	22.1529584028441	16.2828822299059	17.3252174575755	22.1296514172939	21.6543896451687
ZSWIM6	18.5542259595779	14.7160711540742	14.2969569249782	10.8044024241842	16.8897241683952	16.6181040081671	19.1265290185616	17.6270851807577	12.7302533797446	9.76068589159186	13.2777908503763	17.3945097149716
KRIT1	34.428397058328	26.0159115045241	30.5562412710319	34.8141855890381	34.6802336257714	25.288419142863	34.4638400240119	41.209266706366	32.2697120556317	26.1098347600082	50.45560523143	35.4989994183094
ABLIM1	39.7885067799838	44.673787432011	46.8155256170855	32.7133295621134	54.2723136611098	26.7334716653123	40.9596423322026	37.1598011918676	40.5591793726747	48.8034294579593	43.374116777896	47.2136692263515
AADAT	45.7670907002923	50.9806750694714	26.0709214514309	64.5262922555448	25.8975770582059	23.1208403591891	26.5245260917788	64.0768366705922	21.3157731009677	24.6457318762694	28.3259538141361	31.2391194881122
COQ3	20.4096485555357	21.8113197462171	19.0626092333043	23.7096608752932	21.3936506133006	23.8433666204137	50.5229068414834	27.3934431863126	26.6447163762096	28.794023380196	18.5889071905268	36.5639694008587
NIP7	73.3922715734416	84.0918351661384	56.0664977450126	72.0293494945616	67.784092995826	67.9174685551178	87.5128922075694	58.1217403257416	48.5525942855376	69.7889041248818	46.6197989857657	67.4480988947878
ARF3	384.897109628133	367.376204882067	318.457707191672	469.691383162454	331.038593700546	351.147762955184	256.945069079544	308.47399066326	407.960212960188	408.972738857699	360.565787092441	274.052275509348
HMBS	58.3427327395617	47.8272312507412	49.6188505043362	40.2163868011302	35.5810189147525	41.1839968898055	54.6730027606052	39.7800435836018	47.072332264637	56.6119781712328	40.7185586078207	33.3690594532108
COA6	56.6934682098215	72.7919948156885	99.2377010086723	79.2322844440178	93.4564737317867	67.1949422938932	87.3324532545641	98.3781916169315	77.5657298951881	64.4205268845063	93.829722009326	104.36705828983
USP33	50.0964100908604	60.7037935105561	47.6565230832607	54.0220121209212	69.3604672515429	31.0686292326603	72.1755812021191	62.6476135478281	51.5131183273387	48.0713780160899	46.0296749479712	57.8633690518443
CEBPB	15.6680130325325	18.3950889425928	17.3806143009539	21.3086825588078	22.0692395800364	47.6867332408274	8.84150869725959	17.6270851807577	13.0263057839247	7.32051441869389	23.0148374739856	21.2993996509856
ATP6AP2	430.458042262208	480.111821401671	611.124825420637	487.698720536094	572.449051147474	346.090079126611	493.50053646949	669.352829161205	516.611445294287	444.355225214719	449.379454780514	464.68190238567
LOC121113124	0	0	0	0	0	0	0	0.238203853794023	0	0	0	1.41995997673237
LOC121111039	22.4712292177111	16.5555800483335	34.7612286019078	22.5091717170505	32.653466725564	20.2307353142904	17.8634563475245	34.0631510925453	27.8289259929301	29.7700919693552	25.3753336251636	26.9792395579151
PDZD8	3.91700325813312	2.10229587915346	5.88698226322632	2.70110060604606	1.80157057796215	0.722526261224658	1.62395057704768	4.04946551449839	6.21710048778225	1.95213717831837	6.78642643463678	3.90488993601403
MEIS2	11.7510097743994	9.98590542597893	17.3806143009539	9.30379097638088	7.88187127858442	9.39284139592055	10.8263371803179	11.9101926897011	12.1381485713844	6.5884629768245	8.26173652912304	11.7146698080421
CLC2DL5	0.618474198652598	0.525573969788365	0.560664977450126	1.80073373736404	4.27873012266011	4.33515756734795	0.721755812021191	0.476407707588046	1.77631442508064	1.22008573644898	0.885186056691754	1.06496998254928
LOC107053026	1.64926452974026	1.31393492447091	1.68199493235038	2.10085602692471	0.450392644490538	0.722526261224658	3.24790115409536	0.952815415176092	0.592104808360214	0.732051441869389	0.590124037794503	4.25987993019712
IL13RA2	0.206158066217533	0.525573969788365	1.68199493235038	0.90036686868202	0.675588966735807	2.16757878367397	1.98482848305828	0.476407707588046	0.592104808360214	0.488034294579593	0.885186056691754	1.77494997091547
TAF11	19.1727001582305	12.0882013051324	8.69030715047695	9.30379097638088	10.1338345010371	17.3406302693918	4.51097382513245	12.3866003972892	13.0263057839247	22.6935946979511	14.4580389259653	15.264569749873
C12orf65	79.9893296924027	103.538072048308	37.2842210004334	48.6198109088291	58.55104378377	41.1839968898055	88.0542090665853	43.8295090981002	45.2960178395564	73.2051441869389	45.734612929074	50.7635691681824
SELENOI2	9.68942911222404	11.562627335344	9.25097212792708	6.30256808077414	11.9354050789993	6.50273635102192	20.2091627365934	5.95509634485057	6.51315289196236	5.36837724037552	5.01605432125327	6.74480988947878
SLC25A15	432.725780990601	452.519187987782	246.131925100605	316.32889319695	367.520397904279	304.906082236806	543.482126451957	416.380336431952	349.341836932527	425.565904873405	328.108965013744	268.372435602419
KIF5C	3.71084519191559	1.57672190936509	2.2426599098005	1.50061144780337	3.60314115592431	10.8378939183699	0.902194765026489	1.90563083035218	0.888157212540322	0.732051441869389	3.83580624566427	1.77494997091547
CPLX2	43.9116681043345	6.83246160724874	13.175626970078	12.905258451109	18.0157057796215	50.5768382857261	5.95448544917483	13.5776196662593	10.0657817421236	9.02863444972247	23.9000235306774	19.5244496800702
RALYL	1.03079033108766	1.31393492447091	2.52299239852557	0.90036686868202	0.225196322245269	0.722526261224658	0.721755812021191	1.42922312276414	0.888157212540322	1.22008573644898	5.31111634015053	1.06496998254928
MIOX	987.909453314417	1528.63189112946	1198.14105681092	910.270904237523	1062.92664099767	567.183115061357	839.22157042764	1372.53060556116	984.670296303037	1382.3571393967	868.072459595714	1674.48780256165
METRN	2.47389679461039	0.262786984894182	0.840997466175189	0.90036686868202	0	0.722526261224658	1.62395057704768	1.42922312276414	0.888157212540322	1.22008573644898	0.295062018897251	1.77494997091547
ST6GALNAC6	6.80321618517858	2.62786984894182	6.16731475195139	4.5018343434101	4.05353380041484	14.4505252244932	4.51097382513245	5.00228092967448	5.32894327524193	8.29658300785308	2.65555817007526	3.90488993601403
PPP1R3D	6.80321618517858	3.41623080362437	19.6232742107544	10.5042801346236	9.23304921205603	18.0631565306164	4.69141277813774	11.1955811283191	6.51315289196236	5.12436009308573	7.96667451022579	7.09979988366187
LOC107053147	0	0.525573969788365	0	0	0	0	0	0	0.888157212540322	0	1.47531009448626	0.354989994183094
LOC121111521	2.68005486082792	0.525573969788365	0	0.600244579121347	0.450392644490538	1.44505252244932	0.721755812021191	0.952815415176092	1.77631442508064	0.976068589159186	0.295062018897251	1.41995997673237
OSTM1	22.4712292177111	20.7601718066404	19.0626092333043	22.2090494274898	13.0613866902256	26.0109454040877	32.6594504939589	17.3888813269637	17.4670918466263	16.837183162996	15.0481629637598	23.0743496219011
LOC107052393	3.09237099326299	4.20459175830692	0.840997466175189	1.50061144780337	0.900785288981076	0	5.77404649616953	0.714611561382069	1.77631442508064	0.488034294579593	0.885186056691754	2.12993996509856
LOC121108689	4.53547745678572	2.62786984894182	1.68199493235038	1.50061144780337	0.900785288981076	4.33515756734795	2.70658429507947	6.43150405243862	9.47367693376343	2.68418862018776	8.26173652912304	9.22973984876044
TCTEX1D1	0.824632264870131	0	0.280332488725063	0.300122289560673	0.450392644490538	0	0	0.714611561382069	0	0.244017147289796	1.77037211338351	0.354989994183094
OPRM1	0	0	0	0.300122289560673	0	0	0.180438953005298	0.238203853794023	0	0	0	0
LOC101750230	0	0	0.280332488725063	0	0	0	0	0	0	0.488034294579593	0.295062018897251	0
NYAP2	0.206158066217533	0	0	0.300122289560673	0.675588966735807	1.44505252244932	0.180438953005298	0	0.592104808360214	0	0.885186056691754	5.32484991274641
LOC121108872	0.412316132435065	0.788360954682547	1.12132995490025	0.300122289560673	1.12598161122635	0.722526261224658	0.902194765026489	0.952815415176092	0.592104808360214	0.976068589159186	1.18024807558901	0.709979988366187
CGNL1	41.4377713097241	41.2575566283866	26.9119189176061	18.9077042423224	24.9967917692249	10.8378939183699	55.0338806666158	21.9147545490501	28.1249783971102	36.6025720934695	22.7197754550884	25.9142695753658
C30H19orf53	92.5649717316722	92.5010186827522	68.4011272489154	86.435219393474	80.6202833638063	72.9751523836905	114.037418299348	65.2678559395623	70.7565245990456	95.6547217376002	70.2247604975458	51.8285391507317
ACSL5	1.03079033108766	0.788360954682547	0.280332488725063	0.300122289560673	0.900785288981076	2.16757878367397	0.541316859015893	1.66742697655816	1.48026202090054	0.732051441869389	1.77037211338351	1.41995997673237
ISYNA1	8.04016458248377	13.4021362296033	13.455959458803	10.5042801346236	15.3133499126783	12.2829464408192	7.9393139322331	11.4337849821131	11.2499913588441	11.4688059226204	15.0481629637598	17.0395197207885
CSRP3	7.83400651626624	7.09524859214292	7.28864470685164	12.0048915824269	20.4928653243195	68.6399948163425	4.33053487212715	11.6719888359071	8.88157212540322	4.39230865121634	17.7037211338351	18.4594796975209
IPO11	19.5850162906656	16.5555800483335	16.5396168347787	15.3062367675943	15.088153590433	11.5604201795945	11.1872150863285	11.6719888359071	16.8749870382661	20.0094060777633	15.6382870015543	19.5244496800702
KIAA1462	5.36010972165585	4.99295271298947	1.96232742107544	8.70354639725953	3.60314115592431	5.05768382857261	4.15009591912185	5.00228092967448	4.1447336585215	3.41624006205715	4.72099230235602	2.48492995928166
ECE2	3.29852905948052	0.788360954682547	0	1.20048915824269	1.35117793347161	2.89010504489863	0.541316859015893	1.42922312276414	1.48026202090054	0.732051441869389	1.47531009448626	1.77494997091547
LOC121109021	0	0.262786984894182	0	0	0	0	0	0	0	0	0	0
SPAG1	4.74163552300325	2.62786984894182	5.88698226322632	3.90158976428875	5.855104378377	4.33515756734795	5.95448544917483	11.1955811283191	5.92104808360214	7.0764972714041	4.42593028345877	6.38981989529569
LOC107053179	30.3052357339773	11.8254143202382	12.8952944813529	10.2041578450629	19.3668837130931	4.33515756734795	33.3812063059801	6.1933001986446	5.03289087106182	26.8418862018776	10.0321086425065	11.7146698080421
LOC121111070	0	0.788360954682547	0.280332488725063	0	0.225196322245269	0.722526261224658	0.541316859015893	0.238203853794023	0	0.244017147289796	0.590124037794503	2.12993996509856
ALDH1A2	1.2369483973052	2.36508286404764	3.08365737597569	2.40097831648539	2.02676690020742	2.16757878367397	1.08263371803179	1.66742697655816	0.592104808360214	4.14829150392654	1.77037211338351	1.06496998254928
PCDHA3	0.206158066217533	0	0.280332488725063	0	0.225196322245269	0	0.360877906010596	0	0.592104808360214	0.244017147289796	0	0
LOC124417534	3.09237099326299	2.36508286404764	1.96232742107544	2.10085602692471	0.675588966735807	0.722526261224658	2.88702324808477	5.24048478346851	4.73683846688172	1.22008573644898	6.78642643463678	11.7146698080421
PCK1	531.681652775017	546.596928579899	814.085547257583	633.258030973021	745.174630309595	387.274076016417	1084.79898546785	786.072717520276	739.834958046088	448.991551013225	624.941356024379	739.799147877567
RNF149	3.71084519191559	1.31393492447091	0.840997466175189	0.300122289560673	0.450392644490538	0	0.541316859015893	0.476407707588046	0.592104808360214	1.70812003102858	0.295062018897251	0.354989994183094
MCF2L	12.9879581717046	16.0300060785451	9.25097212792708	9.60391326594155	7.43147863409388	23.1208403591891	15.6981889114609	16.9124736193756	14.2105154006451	13.176925953649	10.3271706614038	10.2947098313097
ANKRD46	106.377562168247	99.8590542597893	100.078698474847	92.4376651846874	84.4486208419759	124.997043191866	70.7320695780767	140.778477592268	169.934079999382	132.501310978359	124.221109955743	106.142008260745
LOC107052850	40.4069809786364	39.6808347190215	51.3008454366865	54.9223789896032	39.1841600706768	61.4147322040959	25.0810144677364	57.4071287643595	76.0854678742875	58.0760810549716	38.9481864944372	43.6637692845205
GPATCH3	1.44310646352273	1.31393492447091	0	0.90036686868202	0.450392644490538	0	1.08263371803179	0.238203853794023	0	0.976068589159186	0.295062018897251	0
LSM8	46.5917229651624	49.9295271298947	24.3889265190805	39.0158976428876	40.0849453596579	27.455997926537	49.2598341704463	21.4383468414621	32.5657644598118	28.5500062329062	30.9815119842114	26.2692595695489
LRRTM3	0.412316132435065	0.262786984894182	0	0	0.450392644490538	0	0.541316859015893	0.476407707588046	0.888157212540322	0.488034294579593	0.590124037794503	0.354989994183094
NCALD	8.24632264870131	5.51852668277783	7.28864470685164	4.5018343434101	4.27873012266011	14.4505252244932	6.85668021420132	7.86072717520276	7.10525770032257	5.61239438766532	5.31111634015053	7.09979988366187
IMPA1	16.6988033636201	18.6578759274869	19.6232742107544	12.0048915824269	15.9889388794141	14.4505252244932	23.4570638906887	29.7754817242529	13.914462996465	14.6410288373878	15.0481629637598	22.3643696335349
SDHA	424.891774474335	521.632165014952	432.553030102772	551.624768212518	503.989369184912	276.005031787819	577.945966475969	397.800435836018	520.756178952809	443.62317377285	473.869602348986	400.073723444347
PPRC1	1.03079033108766	0.788360954682547	0.280332488725063	0	0	0	0.180438953005298	0.238203853794023	0.296052404180107	1.46410288373878	0	0.354989994183094
SZRD1	29.2744454028896	28.1182073836775	28.0332488725063	21.0085602692471	22.9700248690174	40.4614706285808	31.3963778229218	41.9238782677481	45.8881226479166	34.1624006205715	29.2111398708279	31.2391194881122
SNRPD2	241.823411673166	268.568298561854	200.718061927145	273.111283500213	265.506463927172	221.81556219597	241.427319121088	261.071423758249	269.703740208078	254.509884623258	201.82242092572	197.3744367658
TMTC4	20.8219646879708	23.9136156253706	8.40997466175189	14.1057476093517	15.3133499126783	12.2829464408192	16.6003836764874	7.14611561382069	12.1381485713844	16.5931660157062	11.2123567180956	24.1393196044504
NUMB	165.957243305114	137.437593099657	118.019977753252	182.77447434245	109.445412611201	84.535572563285	152.470915289477	131.488527294301	144.473573239892	133.721396714808	144.285327240756	107.91695823166
PCMTD2	63.4966843950001	93.0265926525406	169.040490701213	135.355152591864	127.911511035313	153.175567379627	140.742383344132	166.028086094434	140.032787177191	53.1957381091756	155.792745977749	145.545897615068
LOC107057197	20.4096485555357	11.562627335344	12.8952944813529	9.0036686868202	23.420417513508	13.0054727020438	22.3744301726569	16.4360659117876	16.2828822299059	24.1576975816898	15.3432249826571	13.1346297847745
ERI1	15.0495388338799	13.6649232144975	17.1002818122288	16.8068482153977	18.2409021018668	7.22526261224658	26.8854039977894	16.6742697655816	13.0263057839247	13.176925953649	12.6876668125818	16.6845297266054
MFNG	2.88621292704546	3.41623080362437	11.2132995490025	6.30256808077414	5.17951541164119	11.5604201795945	2.34570638906887	9.05174644417287	5.03289087106182	5.12436009308573	6.49136441573953	4.61486992438022
LOC107052874	0	0	0	0	0	0	0.360877906010596	0.238203853794023	0	0	0.295062018897251	0.709979988366187
PARP3	24.7389679461039	43.6226394924343	65.8781348503898	74.430327811047	40.5353380041484	68.6399948163425	44.7488603453139	64.7914482319743	49.1446990938978	39.0427435663674	58.1272177227585	62.1232489820414
BIN3	36.0776615880682	30.4832902477252	31.9579037146572	30.312351245628	37.8329821372052	31.791155493885	38.9748138491443	42.6384898291301	44.111808222836	32.4542805895429	44.8494268723822	33.0140694590277
TRIM7.1	0.206158066217533	0.262786984894182	0.840997466175189	0.600244579121347	3.15274851143377	3.61263130612329	0.902194765026489	1.90563083035218	0.888157212540322	0.244017147289796	0.590124037794503	1.41995997673237
LOC121108081	0.206158066217533	0.525573969788365	0	0	0	3.61263130612329	0	1.66742697655816	0.296052404180107	0	0	1.41995997673237
PRELP	61.8474198652598	34.6878820060321	32.2382362033823	37.5152861950842	32.4282704033187	41.1839968898055	16.2395057704768	34.7777626539274	39.9670745643145	39.0427435663674	41.013620626718	25.9142695753658
PNOC	0.824632264870131	1.05114793957673	0	0.300122289560673	0.675588966735807	3.61263130612329	0.902194765026489	0	0.296052404180107	0.976068589159186	0.885186056691754	1.41995997673237
GPBP1	11.5448517081818	15.5044321087568	26.3512539401559	18.0073373736404	15.7637425571688	23.1208403591891	20.2091627365934	18.5799005959338	20.7236682926075	13.176925953649	19.1790312283213	28.0442095404644
FHIP2A	41.025455177289	39.9436217039157	30.8365737597569	44.4180988549797	36.9321968482241	35.4037868000082	39.5161307081602	46.4497514898345	36.4144457141532	39.530777860947	39.5383105322317	34.7890194299432
NTN3	1.2369483973052	3.41623080362437	1.40166244362532	0	2.47715954469796	0	1.44351162404238	1.19101926897011	0	2.68418862018776	1.77037211338351	0.354989994183094
